"","player_id","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail","perc_wins","player_name"
"2400",354201,"rating[761]",988.47234075,992.182,201.437839833305,198.1190967,649.73495,1317.908,1.00026277226534,7179.96518876867,1975.75343744989,0.472972972972973,"21Douglas Douglas Moreira Fagundes RP354201"
"2401",321453,"rating[878]",988.45698525,990.6945,197.428139056735,196.5379038,667.90255,1314.331,1.00127244826816,6411.98364318427,2361.9851892585,0.535714285714286,"18Betinho Roberto Pimenta Vina ... TP321453"
"2402",363149,"rating[1033]",988.44453625,988.0245,199.546399868034,201.9308613,662.8819,1313.637,1.00122773473515,7365.76790618488,2211.0590381869,0.458333333333333,"31Douglas Ba ... Douglas Baggio de Ol... RP363149"
"2403",610578,"rating[2181]",988.43737325,987.563,199.136288075641,195.6490851,660.9198,1312.125,1.00131472319164,6758.29026339081,2201.03465269416,0.285714285714286,"47Jean Jean Henrique Carnei ... RP610578"
"2404",595734,"rating[2530]",988.4189985,987.9465,199.881904052774,198.4289601,656.1991,1312.787,1.00166571975259,6065.38356231798,2104.10533672649,0.461538461538462,"15Jader Jader Barbosa da Sil ... RP595734"
"2405",816086,"rating[2771]",988.3978285,992.342,200.244673205235,205.2326115,656.44195,1310.735,1.00275820825667,6606.99108505281,2486.34982158926,0.3,"24Palacios Helibelton Palacios  ... RP816086"
"2406",413352,"rating[1319]",988.37539425,984.1975,201.34668304633,202.0717083,655.5537,1324.063,1.00284366358362,7878.63737344494,2689.99358510356,0.545454545454545,"46Lucas Esteves Lucas Esteves Souza RP413352"
"2407",410804,"rating[1867]",988.369532,986.214,199.079147489224,203.7626136,668.1803,1322.072,1.00134850079424,8324.90305715978,2351.39867411257,0.545454545454545,"33Carlos Carlos Augusto Zopol... RP410804"
"2408",321636,"rating[721]",988.36683025,984.7095,195.754182308482,202.7462913,664.40155,1301.19,1.00125015777808,8838.72247346611,2711.82847469375,0.460674157303371,"20Andre Luis Andre Luis da Costa  ... RP321636"
"2409",294769,"rating[353]",988.32359425,988.356,196.965401779219,193.9893144,664.22175,1314.6685,1.00277311844753,7774.21582848544,2686.27165383356,0.475770925110132,"46Vinicius Vinicius Goes Barbos ... RP294769"
"2410",176368,"rating[955]",988.29471125,979.7995,202.603173531251,204.3815991,662.2493,1317.4465,1.00044172140185,7093.56785838742,2303.52704749211,0.416666666666667,"23Diego Macedo Diego Macedo Prado d... RP176368"
"2411",521982,"rating[1822]",988.24714575,988.888,198.794278305503,199.5661143,657.16955,1317.3555,1.002211758324,8305.70081051455,2414.37479118095,0.409090909090909,"20Riascos Duvier Orlando Riasc ... RP521982"
"2412",139461,"rating[617]",988.22652325,990.527,197.02362386387,194.5868022,656.5213,1316.486,1.00117312682953,8099.6794872603,2354.05401966875,0.5625,"12Lauro Lauro Junior Batista... RP139461"
"2413",314357,"rating[1182]",988.21807825,987.6695,191.471891233692,195.5282532,674.4199,1304.5105,1.00200744671001,7562.73351561025,2895.65392758168,0.509803921568627,"26Gregore Gregore Magalhaes Silva TP314357"
"2414",321898,"rating[599]",988.2141025,987.8115,196.535994390711,198.8729988,664.46755,1312.377,1.00347527929485,6215.37213984731,2140.57136547129,0.434782608695652,"40Joao Joao Pedro Vilardi Pinto RP321898"
"2415",658643,"rating[2161]",988.2117245,985.4315,198.575101607091,197.8878111,668.78955,1318.9495,1.00130398117247,7267.10611841427,2080.77133626174,0.444444444444444,"85Mateus Car ... Mateus Carvalho dos  ... RP658643"
"2416",524341,"rating[2158]",988.183121,986.7795,193.173817176471,200.4897741,676.4457,1302.403,1.00263926208728,7484.45300303489,2770.84038334391,0.377777777777778,"18Denilson Denilson Alves Borges RP524341"
"2417",336531,"rating[1329]",988.18014825,988.347,201.136867807732,205.8115668,652.75075,1322.2065,1.00182054467059,6412.70652512302,2146.33168498219,0.3125,"14Alyson Alyson Vinicius Alme ... TP336531"
"2418",343787,"rating[2236]",988.1770755,990.468,202.120312251024,208.1562987,653.2953,1316.791,1.00071183119625,7541.40599128552,2574.83978663083,0.5,"66Henrique Henrique Gelain Custodio RP343787"
"2419",307037,"rating[2206]",988.17024275,985.2465,202.8271935479,203.5884081,654.893,1325.9505,1.00012037066926,7409.74662035419,2681.08223973676,0.5625,"22Escudero Sergio Daniel Escudero RP307037"
"2420",142720,"rating[63]",988.16089275,989.175,195.541891872443,194.695032,666.28925,1307.634,1.00161177766537,7535.17624305494,2609.46689682094,0.520661157024793,"12Aranha Mario Lucio Duarte Costa RP142720"
"2421",163514,"rating[192]",988.14408575,992.202,200.858432176846,204.9738978,656.99765,1310.7555,1.00132715490336,7977.57001684372,2321.34849334495,0.395833333333333,"99Tulio Tulio Vinicius Froes ... RP163514"
"2422",463120,"rating[1053]",988.13708575,987.4615,201.955286563758,204.5735958,656.2682,1320.8565,1.00046128940652,7897.68476301403,2617.68404467756,0.413793103448276,"44Lucas Pires Lucas Pires Silva TP463120"
"2423",365346,"rating[1679]",988.11196675,982.6255,203.383187281374,206.5840014,661.1471,1327.3105,1.00444687831008,8102.73316983831,2488.80871991172,0.5,"83Regis Regis Tosatti Giacomin TP365346"
"2424",179229,"rating[1245]",988.106048,992.197,202.174399049463,208.7174628,664.0256,1320.278,1.002283521573,7183.48972018744,2536.85337999669,0.416666666666667,"18Branquinho Wellington Clayton G ... RP179229"
"2425",340240,"rating[1629]",988.0771805,990.0075,197.880915974302,196.1146215,660.74125,1314.4875,1.00121198132434,7757.2069179734,2130.99562882252,0.764705882352941,"36Adniellyson Adniellyson da Silva... TP340240"
"2426",321574,"rating[564]",988.065403,989.0675,197.276359062919,200.6884425,661.72145,1314.518,1.00307595241916,8384.2667268966,2479.58055897573,0.506493506493506,"16Leonardo Leonardo Cittadini RP321574"
