"player_id","player_name"
175411,"27Paulo Victor Paulo Victor Mileo V... RP175411"
184600,"5Wellington Wellington Aparecido... RP184600"
291732,"22Pimpao Rodrigo Pimpao Vianna RP291732"
299208,"22Rhayner Rhayner Santos Nasci ... RP299208"
183724,"29Bruno Bruno da Silva Barbosa RP183724"
291786,"32Aderllan Aderllan Leandro de  ... RP 291786"
180826,"22Deivid Deivid Anacleto de Souza RP180826"
187597,"16Alan Alan Luciano Ruschel RP187597"
176729,"25Hudson Hudson Rodrigues dos... RP176729"
181172,"23Raul Raul Prata RP181172"
175560,"15Paulo Paulo Roberto da Silva RP175560"
308333,"11Maxi Lopez Maximiliano Gaston Lopez RP308333"
181632,"22Rodolfo Rodolfo Alves de Melo RP181632"
164498,"30Moritz Andre Francisco Moritz RP164498"
170095,"8Pedro Ken Pedro Ken Marimoto M ... RP170095"
184364,"8Paulo Henr ... Paulo Henrique Chaga ... TP184364"
313755,"14Danilo Danilo Carvalho Barcelos RP313755"
159716,"77Marquinho Marco Antonio de Mat ... RP159716"
184833,"15Rithely Francisco Rithely da... RP184833"
180218,"11Maicon Maicon Marques Bitencourt RP180218"
178361,"22Everton Everton Cardoso Silva TP178361"
176390,"2Marcos Marcos Luis Rocha Aquino RP176390"
185012,"10Joao Paulo Joao Paulo Mior TP185012"
177083,"16Luanderson Luanderson Johnala M... RP177083"
178854,"4Gil Carlos Gilberto do N ... T(g)P178854"
181827,"29Gilberto Jr. Gilberto dos Santos  ... RP181827"
292237,"12Lucas Lucas Henrique Frigeri R(g)P292237"
177606,"14Rafinha Rafael Chagas Machado RP177606"
176615,"13Wanderley Wanderley Santos Mon ... RP176615"
186135,"27Fabio Sanches Fabio Pizarro Sanches RP186135"
169286,"4Luiz Rhodo ... Luiz Rhodolfo Dini G ... RP169286"
181106,"14Guilherme Guilherme Oliveira S... RP181106"
291797,"4Ligger Ligger Moreira Malaquias RP291797"
291317,"6William William Matheus da Silva TP291317"
304239,"42Gustavo Gustavo Henrique Fer ... RP304239"
321829,"2Madson Madson Ferreira dos ... TP321829"
308980,"21Alison Alison Lopes Ferreira RP308980"
308413,"13Fernando Fernando Peixoto Cos... RP308413"
165709,"3Leonardo Leonardo de Matos Cruz TP165709"
318682,"19Luan Luan Peres Petroni RP318682"
307018,"17Hyuri Hyuri Henrique de Ol ... RP307018"
293420,"17Willian Willian Souza Arao d... RP293420"
298636,"22Eber Eber Henrique Ferrei ... RP298636"
307406,"14Luan Luan Garcia Teixeira TP307406"
307285,"21Wellington ... Wellington Soares da ... RP307285"
306616,"20Nikão Maycon Vinicius Ferr ... RP306616"
188453,"9Fernando Jose Fernando Viana ... TP188453"
336119,"37Caio Caio Alexandre Sousa ... RP336119"
374917,"23Otavio Luiz Otavio Alves Ma ... RP374917"
330015,"10Jorge Jorge de Moura Xavier TP330015"
310802,"37Derlan Derlan de Oliveira Bento RP310802"
170178,"22Anderson Anderson Conceicao B... RP170178"
306270,"21Edenilson Edenilson Andrade do ... TP306270"
318115,"30Eder Eder Ferreira Graminho RP318115"
189027,"19Didi Vinicius Jose Ignacio RP189027"
295821,"10Marcos Marcos Guilherme de  ... TP295821"
291651,"13Luiz Luiz Otavio Anacleto... TP291651"
389034,"39Gabriel No ... Gabriel Novaes Fernandes TP389034"
182423,"3Messias Manoel Messias Silva... TP182423"
312015,"14Bruno Fabi ... Bruno Fabiano Alves RP312015"
186142,"15Alan Alan Santos da Silva RP186142"
291708,"21Luccas Claro Luccas Claro dos Santos RP291708"
313474,"28Rafael Thy ... Rafael Thyere de Alb... RP313474"
323184,"26Anderson Anderson Leite Morais TP323184"
311336,"19Gigio Geuvanio Santos Silva RP311336"
384823,"40Cleiton Cleiton Schwengber RP384823"
316632,"16Arthur Hen ... Arthur Henrique Peix ... RP316632"
322642,"29Guilherme Guilherme Bissoli Campos RP322642"
302436,"14Ezequiel Ezequiel Jacinto de  ... RP302436"
165971,"18Aluisio Aluisio Chaves Ribei ... TP165971"
191616,"31Ricardo Ricardo Goulart Pereira RP191616"
308348,"32Danilo Danilo Das Neves Pin ... TP308348"
308190,"20Bruno Bruno Nunes de Barros RP308190"
291738,"7Dudu Eduardo Pereira Rodr... TP291738"
292526,"4Pablo Pablo Nascimento Castro TP292526"
321574,"16Leonardo Leonardo Cittadini RP321574"
172189,"20Robinho Robson Michael Signorini TP172189"
304434,"16Hyoran Hyoran Kaue Dalmoro RP304434"
322748,"18Vitor Vitor Frezarin Bueno RP322748"
345109,"20Lucas Lucas Evangelista Sa ... RP345109"
170085,"10Willian Willian Borges da Silva TP170085"
291380,"13Paulo Mira ... Jonathan Doin RP291380"
190389,"10Marquinhos Marcos Gabriel do Na... TP190389"
180732,"44Renato Renato de Araujo Cha ... RP180732"
180632,"88Lucas Lucas Pacheco Affini RP180632"
354299,"2Luiz Luiz Felipe do Nasci... RP354299"
178486,"88Giuliano Giuliano Victor de Paula TP178486"
315345,"1Gabriel Gabriel Vasconcelos  ... R(g)P315345"
293383,"1Pegorari Jose Guilherme Guido ... T(g)P293383"
178404,"18Alan Alan Douglas Borges  ... RP178404"
321561,"26Auro Auro Alvaro da Cruz  ... RP321561"
299840,"3Marllon Marllon Goncalves Je ... TP299840"
301823,"9Tiquinho Francisco das Chagas ... TP301823"
307979,"25Yuri Yuri Oliveira Lima RP307979"
328312,"26Richardson Richardson Fernandes ... TP328312"
295214,"10Gustavo Gustavo Campanharo TP295214"
292357,"23Junior Urso Ocimar de Almeida Junior TP292357"
306852,"19Everaldo Everaldo Stum RP306852"
301087,"39William William de Oliveira ... RP301087"
189708,"9Henrique D ... Jose Henrique da Sil ... TP189708"
299156,"34Sidimar Sidimar Fernando Cigolini RP299156"
352037,"34Pedro Pedro Henrique Ribei ... RP352037"
352508,"99Luan Luan Dias da Silva RP352508"
306786,"36Bruno Viana Bruno Viana Willemen ... RP306786"
166042,"12Marcelo Marcelo Vieira da Si ... TP166042"
312048,"18Vinicius Vinicius Santos Silva RP312048"
346131,"70Serginho Sergio Antonio da Lu ... TP346131"
294407,"2Joao Joao Othavio Basso TP294407"
308405,"20Raphael Raphael Cavalcante Veiga RP308405"
299760,"7Lucas Lucas Rodrigues Mour ... RP299760"
321898,"40Joao Joao Pedro Vilardi Pinto RP321898"
314059,"7Rossi Rosicley Pereira da ... TP314059"
320839,"15Gabriel Gabriel Girotto Franco TP320839"
310373,"71Leonardo Leonardo Pereira RP310373"
183755,"35Danilo Danilo Fernando Avelar TP183755"
351971,"20Lucas Cunha Lucas de Souza Cunha RP351971"
292608,"5Mauricio Mauricio de Carvalho ... RP292608"
316223,"6Marlon Marlon Matheus Lopes ... TP316223"
146379,"1Michel Alves Michel Aluizio da Cr ... T(g)P146379"
144802,"15Anderson Anderson Grasiane de ... TP144802"
146581,"8Magal Sidnei da Silva TP146581"
173357,"5Michel Michel Miguel da Silva TP173357"
156194,"33Renato Renato Assis da Silva TP156194"
156048,"18Morais Manoel Morais Amorim RP156048"
157797,"5Amaral Carlos Rafael do Amaral TP157797"
159343,"13Bil Rosimar Amancio TP159343"
150547,"10Elias Elias Ribeiro de Oli... RP150547"
162757,"4Diego Diego Alessandro Apa ... TP162757"
139461,"12Lauro Lauro Junior Batista... RP139461"
168608,"15Leandro Leandro Amaro dos Sa ... RP168608"
161610,"16Vitor Junior Vitor Silva Assis de... RP161610"
168939,"27Josimar Josimar Rosado da Si... RP168939"
151291,"16Ailton Ailton do Nascimento... RP151291"
188643,"20Saimon Saimon Pains Tormen RP188643"
170114,"25Uelliton Uelliton da Silva Vieira RP170114"
165059,"23Leonardo Leonardo Fabricio So... RP165059"
164801,"19Jean Jean Carlos Sales Be ... RP164801"
156140,"29Leonardo Leonardo Goncalves Silva RP156140"
160650,"12Edson Edson Pereira Lisboa RP160650"
171547,"8Gil Jose Gildeixon Cleme ... TP171547"
163448,"19Bruno Mine ... Bruno Menezes Soares RP163448"
170159,"13Leonardo H ... Leonardo Henrique Veloso RP170159"
148961,"9Ze Carlos Jose Carlos Ferreira ... TP148961"
177099,"47Fabio Fabio Szymonek RP177099"
172408,"14Fabricio Fabricio dos Santos  ... TP172408"
175422,"30Bruno Bruno Cesar Correa TP175422"
180884,"14Nem Rogisvaldo Joao dos ... RP180884"
189920,"11Wesley Wesley Pacheco Gomes TP189920"
175242,"77Sergio Ant ... Sergio Antonio Borge... RP175242"
178500,"13Anderson Anderson Aparecido S ... RP178500"
169990,"8Mancha Rodrigo Marcos dos S... TP169990"
177743,"20Herrera German Gustavo Herrera RP177743"
179103,"3Valmir Valmir Lucas de Oliveira TP179103"
172288,"17Celsinho Celso Luis Honorato  ... RP172288"
177357,"20Yuri Yuri Naves Roberto RP177357"
175754,"17Tinga Luiz Otavio Santos d... RP175754"
293033,"22Alisson Alisson Ramses Becker RP293033"
181437,"17Ferrugem Weverton Almeida Santos RP181437"
169902,"27William William Thiego de Jesus RP169902"
177802,"19Ernandes Ernandes Dias Luz RP177802"
160028,"1Tiago Card ... Tiago Cardoso dos Santos T(g)P160028"
175323,"17Tiago Tiago Luis Martins RP175323"
181190,"2Pablo Pablo de Barros Paulino TP181190"
176375,"7Lins Lins Lima de Brito TP176375"
183381,"88Louza Luan Michel Louza RP183381"
303922,"99Leonardo Leonardo Moreira Morais TP303922"
307277,"29Guilherme Guilherme Ferreira Pinto RP307277"
179486,"25Wellington Wellington Nasciment ... TP179486"
145815,"18Xuxa Cassio Luis Rissardo RP145815"
157270,"21Vinicius Vinicius Pacheco dos ... RP157270"
184174,"3Roger Roger de Carvalho RP184174"
184845,"25Jucilei Jucilei da Silva TP184845"
184273,"26Diego Diego Renan de Lima ... TP184273"
291540,"15Luiz Antonio Luiz Antonio de Souz... TP291540"
292592,"21Lucca Lucca Borges de Brito RP292592"
307134,"13Gilberto Gilberto Moraes Junior RP307134"
292833,"77Arthur Arthur Caike do Nasc ... RP292833"
176738,"19Willians Willians dos Santos  ... RP176738"
186467,"9Hernane Hernane Vidal de Souza TP186467"
307840,"16Igor Igor Rabello da Costa RP307840"
298793,"44Andrigo Andrigo Oliveira de  ... RP298793"
182609,"5Deivid Deivid Willian da Silva TP182609"
180789,"17Uillian Uillian Correia Gran... RP180789"
168387,"5Ralf Ralf de Souza Teles TP168387"
295317,"13Alemão Jucimar Jose Teixeira RP295317"
291780,"10Rogerio Jose Rogerio de Oliv... TP291780"
172685,"21Adilson Adilson Warken TP172685"
170563,"5Rafael Rafael Pereira dos S ... TP170563"
183853,"16Carleto Thiago Carletti Alves TP183853"
180546,"15Cortês Bruno Cortes Barbosa RP180546"
292205,"10Giovanii Giovanni Augusto Oli... TP292205"
178704,"16Mineiro Moises Lima Magalhaes RP178704"
190417,"5Fillipe So ... Fillipe Soutto Mayor... RP190417"
173180,"7Jean Jean Raphael Vanderl... TP173180"
302795,"7Erik Erik Nascimento de Lima TP302795"
184363,"18Lenon Lenon Fernandes Ribeiro TP184363"
316754,"15Neilton Neilton Meira Mestzk RP316754"
191433,"18Bergson Bergson Gustavo Silv... RP191433"
304325,"20Fabiano Fabiano da Silva Souza TP304325"
179811,"21Juninho Qu ... Pedro Julião Azeved ... TP179811"
291429,"25Yann Yann Del Pino Rolim TP291429"
305764,"21Rene Rene Ferreira dos Santos TP305764"
180838,"17Marcos Marcos Antonio da Si ... RP180838"
300886,"13Charles Charles Luis Reiter RP300886"
294382,"37Jose Jose Carlos Cracco Neto RP294382"
308965,"37Henrique Henrique Silva Milagres TP308965"
300856,"8Luiz Luiz Gustavo Tavares... TP300856"
301503,"11Renato Renato Vieira Rodrigues TP301503"
307616,"35Igor Igor de Carvalho Juliao RP307616"
297781,"13Pedro Henr ... Pedro Henrique de Ca... RP297781"
177469,"26Julinho Julio Cesar Godinho  ... RP177469"
293170,"11Wellington Wellington Silva San ... RP293170"
298595,"27Luan Luan Madson Gedeao d... TP298595"
318266,"27Thonny And ... Thonny Anderson da S... RP318266"
313029,"18Felipe Felipe de Figueiredo ... RP313029"
184316,"6Paulinho Paulo Oliveira de So... TP184316"
308427,"23Gustavo Gustavo Costa da Sil... RP308427"
174360,"3Leonardo Leonardo Renan Simoe ... RP174360"
315637,"23Marcio Marcio Almeida de Ol ... RP315637"
312950,"32Mayke Roch ... Mayke Rocha de Oliveira RP312950"
178472,"26Ruy Ruy Franco de Almeid ... TP178472"
187458,"30Sandro Sandro Raniere Guima ... TP187458"
322321,"42Carlos Vin ... Carlos Vinicios Sant... RP322321"
334559,"21Diego Diego Cristiano Evaristo RP334559"
307245,"31Victor Victor Vinicius Coel... RP307245"
313426,"40Gustavo Gustavo Henrique Fur ... RP313426"
189538,"11Felipe Felipe de Oliveira Silva TP189538"
355418,"14Victor Victor Hugo Soares d... RP355418"
402719,"14Marcelo Marcelo da Conceiçao... RP402719"
334881,"43Willian Willian Osmar de Oli ... RP334881"
303542,"18Matheus Matheus Galdezani RP303542"
317697,"43Gabriel Gabriel Dias de Oliveira RP317697"
321636,"20Andre Luis Andre Luis da Costa  ... RP321636"
308495,"21Daniel Daniel Sampaio Simoes RP308495"
315834,"7Pablo Dyego Pablo Dyego da Silva Rosa TP315834"
315585,"8Patrick Patrick Bezerra do N ... TP315585"
186140,"30Carlinho Carlos Emiliano Pereira RP186140"
183311,"10Douglas Costa Douglas Costa de Souza RP183311"
299142,"32Jackson Jackson de Souza RP299142"
307508,"55Canesin Fernando Canesin Matos TP307508"
332318,"38Reinaldo Reinaldo Manoel da Silva RP332318"
389228,"34Fabricio Fabricio Bruno Soare... RP389228"
331842,"16Sousa Jean Mota Oliveira d... RP331842"
317037,"28Luiz Schlo ... Luiz Henrique August ... RP317037"
317454,"23Rickson Rickson Barbosa Sá  ... RP317454"
292428,"27Samuel Samuel Xavier Brito TP292428"
337713,"14Igor Igor Silveira Gomes RP337713"
324513,"13Matheus Matheus Antunes Ribeiro RP324513"
376073,"26Erick Erick Luis Conrado C ... RP376073"
440763,"43Pedro Pedro Henrique Rodri... RP440763"
338491,"21Ronaldo Ronaldo Henrique Fer... RP338491"
322801,"29Joao Victor Joao Victor Santos Sa TP322801"
316748,"49Lucas Lucas de Figueiredo ... RP316748"
299481,"10Dalessandro Andres Nicolas Dales... TP299481"
322852,"13Daniel Bor ... Daniel Fortunato Borges RP322852"
310842,"36Joao Joao Victor Andrade ... RP310842"
335954,"40Bruno Bruno Felipe de Oliveira RP335954"
293393,"86Paulo Marcos Paulo Marcos de Jesu ... RP293393"
362877,"12João Paulo João Paulo Silva Martins RP362877"
295418,"36Ramiro Ramiro Moschen Benetti RP295418"
337894,"23Fabricio Fabricio Daniel de Souza RP337894"
305723,"36Regis Regis Augusto Salmazzo RP305723"
291982,"15JEAN CLEBER Jean Cleber Santos d ... RP291982"
302451,"17Cafu Jonathan Renato Barbosa RP302451"
326622,"30Chico Francisco Hyun Sol Kim TP326622"
346636,"6Rene Rene Rodrigues Martins TP346636"
333975,"2Bruno Pach ... Bruno de Jesus Pacheco TP333975"
339876,"36Diogo Diogo Barbosa Mendanha TP339876"
346294,"46Pelezinho Leonardo Pinheiro da ... RP346294"
317751,"27Alisson Alisson Euler de Fre ... TP317751"
315696,"5Rezende Julio Cesar de Rezen ... TP315696"
328949,"2Magno Jose Magno Jose da Silva RP328949"
354201,"21Douglas Douglas Moreira Fagundes RP354201"
318563,"44Marcos Marcos Felipe de Fre... RP318563"
354387,"38Alex Alex Paulo Menezes S... RP354387"
345678,"38Jean Dias Jean Dias da Costa RP345678"
347809,"34Jair Jair Rodrigues Junior RP347809"
307405,"99Edu Eduardo Nascimento d ... RP307405"
319888,"14Gabriel Gabriel Appelt Pires RP319888"
338625,"25Luan Luan Polli Gomes RP338625"
346745,"18Luciano Luciano da Rocha Neves TP346745"
303981,"21Bruno Bruno da Silva Peres RP303981"
306146,"11Wellington Wellington Alves da  ... RP306146"
310733,"31Gerson Gerson Santos da Silva RP310733"
309438,"34William William de Asevedo F ... RP309438"
350158,"29Dalbert Dalbert Henrique Cha ... TP350158"
337363,"33Nonato Gustavo Nonato Santana RP337363"
172303,"5Neto Ismael Soares Bastos ... TP172303"
157287,"15Toro Rafael Toro Ferreira... RP157287"
173602,"13Tarracha Danilo Vettori Amaro RP173602"
170571,"14Ferron Luiz Antonio Linhare ... RP170571"
164709,"17Everton Everton Santos da Costa RP164709"
151104,"5Ferdinando Ferdinando Pereira Leda TP151104"
171945,"6Eltinho Elton Divino Celio TP171945"
166249,"15Leandro Leandro de Medeiros ... RP166249"
175011,"87Dakson Dakson Soares da Silva TP175011"
172714,"16Diones Diones Coelho da Costa RP172714"
164070,"13Renato San ... Renato dos Santos TP164070"
167111,"84Sandro Sandro Laurindo da Silva TP167111"
185974,"26Paulinho Paulo Luiz Beraldo S... RP185974"
171685,"15Ednei Ednei Ferreira de Ol ... RP171685"
173081,"12Alessandro Alessandro Felipe Ol... RP173081"
162278,"8Ricardo Co ... Ricardo Renato de Co ... TP162278"
160251,"9Neto Baiano Euvaldo Jose de Agui... RP160251"
293695,"34Moises Moises Francisco Dal... RP293695"
166370,"6Emerson Emerson da Conceicao TP166370"
171815,"13Demerson Demerson Bruno Costa RP171815"
178044,"36Willian Willian Pereira da Rocha RP178044"
179697,"10Valdivia Jorge Luis Valdivia Toro TP179697"
175729,"31Bernardo Bernardo Vieira de Souza RP175729"
178723,"2Leandro Leandro da Silva TP178723"
170061,"21Neto Helio Hermito Zampie... RP170061"
178965,"19Mazola Marcelino Junior Lop ... RP178965"
174167,"33Washington Washington Santana d... RP174167"
176714,"10Jobson Jobson Leandro Perei ... TP176714"
174997,"36Anderson P ... Anderson da Silveira... RP174997"
185680,"19Marquinhos Marcos Assis de Santana RP185680"
186870,"5Airton Airton Ribeiro Santos TP186870"
178684,"7Renan Renan Henrique Olive... TP178684"
300744,"14Alex Alex Alves Cardoso RP300744"
175588,"15Leandro Leandro Paulino da Silva RP175588"
177094,"5Juliano Juliano Real Pacheco TP177094"
302774,"13Rodrigo Rodrigo Vasconcelos ... RP302774"
189299,"4Guti Gutieri Tomelin TP189299"
175513,"29Adriano Adriano Bispo dos Santos TP175513"
182621,"8Eduardo Eduardo da Silva Nas... TP182621"
188110,"14Roberto Roberto Heuchayer Sa... RP188110"
182550,"4Ewerton Ewerton Ribeiro Pascoa TP182550"
185304,"20Fernando V ... Fernando Viana Jardi... RP185304"
166124,"9Lincon Orlando Francisco Pi ... RP166124"
186547,"27Bady Renato Escobar Baruffi RP186547"
303187,"12Helton Helton Brant Aleixo  ... RP303187"
184216,"35Sergio Man ... Sergio Manoel Barbos... RP184216"
179928,"6Helder Helder Maurilio da S ... RP179928"
177957,"23Alan Alan Cassio da Cruz TP177957"
298642,"27Elber Jose Elber Pimentel  ... RP298642"
184704,"6Adalberto Adalberto dos Santos... RP184704"
291542,"4Galhardo Rafael Galhardo de Souza TP291542"
316640,"28Joao Joao Felipe Schmidt  ... RP316640"
179465,"34Vilson Vilson Xavier de Men ... TP179465"
168065,"13Bruno Bruno Martins Teles RP168065"
300791,"29Kelvin Kelvin Mateus de Oli ... RP300791"
184087,"4Eder Eder Lima dos Santos TP184087"
293384,"15Anselmo Anselmo de Moraes RP293384"
307605,"28Wallace do ... Wallace Oliveira dos ... RP307605"
175445,"87Giovanni Giovanni Aparecido A... RP175445"
163429,"14Fernandinho Fernando Galhardo Borges RP163429"
293172,"17Vicosa Luiz Severo Junior RP293172"
293506,"15Everton Everton Heleno dos S ... RP293506"
190286,"2Sousa Regis Ribeiro de Sousa TP190286"
303545,"23Douglas Douglas Coutinho Gom ... RP303545"
295791,"27Peu Peterson Silvino da Cruz RP295791"
307645,"28Jomar Jomar Herculano Lourenco RP307645"
307735,"29Leandro Leandro Alves de Car ... RP307735"
306019,"16Renato Jose Renato da Silva ... RP306019"
291269,"55Lucas Lucas Poletto Costa RP291269"
299026,"20Breno Breno Goncalves Lopes RP299026"
182684,"6Evanildo Evanildo Borges Barb... TP182684"
169274,"30Pio Francisco Hercules d... TP169274"
297414,"3Cleber Cleber Janderson Per ... TP297414"
183902,"6Pedro Robe ... Pedro Roberto Silva ... TP183902"
315023,"5Leandro Leandro Vilela Sales... TP315023"
293188,"20Nadson Nadson da Silva Almeida RP293188"
305360,"39Marcio Ant ... Marcio Antonio de So... TP305360"
337508,"13Jeferson Jeferson de Araujo d... RP337508"
292672,"20Wesley Nat ... Wesley Nata Wachholz RP292672"
296349,"19Edigar Edigar Junio Teixeir... RP296349"
308283,"17Jean Lucas Jean Lucas Figueiredo RP308283"
322930,"8Wesley Wesley Dias Claudino TP322930"
181681,"34Cassiano Cassiano Dias Moreira RP181681"
189999,"18Jones Jones da Silva Lopes RP189999"
180290,"99Patrick Patrick Fabiano Alve... TP180290"
320984,"16Igor Igor Fernandes da Si ... RP320984"
333564,"39Jairo Jairo Santos de Oliv ... RP333564"
183094,"27Romulo Romulo Borges Monteiro RP183094"
188472,"2Cristovam Cristovam Roberto Ri ... RP188472"
188990,"36Alan Alan Henrique Costa TP188990"
320857,"30Vinicius Vinicius Vasconcelos... TP320857"
317384,"18Yuri Yuri Antonio Costa d... TP317384"
372370,"13Ricardo Ricardo Queiroz de A... RP372370"
357424,"21Fellipe Fellipe Ramos Ignez  ... TP357424"
311507,"38Morato Andrew Erik Feitosa RP311507"
176640,"18Ramires Ramires Santos do Na ... RP176640"
364829,"11Yago Glaybson Yago Souza ... TP364829"
322785,"2Arnaldo Arnaldo Manoel de Al... TP322785"
317445,"98Claudio Claudio Rodrigues Gomes TP317445"
339209,"17Claudio Claudio Luiz Rodrigu ... RP339209"
291997,"4Brock Eduardo Schroeder Brock RP291997"
330886,"37Jose Jose Rafael Vivian RP330886"
321453,"18Betinho Roberto Pimenta Vina ... TP321453"
348537,"14David David de Duarte Macedo RP348537"
307076,"31Matheus Matheus de Andrade G ... RP307076"
405543,"11Macae Matheus Barcelos da Silva RP405543"
297441,"20Wescley Wescley Gomes dos Santos RP297441"
336907,"31Pedrinho Pedro Henrique Nares ... RP336907"
334457,"41Ze Roberto Jose Roberto Assunca ... RP334457"
331033,"42Daniel Daniel de Sousa Brito R(g)P331033"
313582,"42Moraes Onitlasi Junior de M... RP313582"
318481,"6Moises Moises Roberto Barbosa R(g)P318481"
409664,"20Leandro Leandro Henrique do ... RA409664"
293712,"35Caçapava Thiago dos Santos RP293712"
344934,"31Igor Igor Matheus Liziero... RP344934"
345210,"5Marcos Marcos Antonio Almei... TP345210"
326727,"13Joilson Joilson de Jesus Cardoso RP326727"
379462,"21Pedro Pedro Rocha Neves RP379462"
501573,"32Gustavo Ga ... Gustavo Garcia dos S... RP501573"
346046,"56Sander Sander Henrique Bort... RP346046"
337210,"23Max Max Walef Araujo da Silva RP337210"
419646,"38Artur Artur Victor Guimaraes RP419646"
320930,"20Otavio Otavio Henrique Pass ... RP320930"
383906,"55Luis Luis Felipe Oyama TP383906"
380655,"17Hugo Moura Hugo Moura Arruda da ... RP380655"
330972,"10Gustavo Gustavo Affonso Sauerbeck TP330972"
351794,"94Philipe Philipe Sampaio Azevedo TP351794"
308275,"39Gustavo Gustavo Henric da Silva RP308275"
360293,"44Klaus William Klaus RP360293"
295548,"15Matheus Matheus Simonete Bre ... TP295548"
373768,"6Felipe Felipe Jonatan Rocha ... RP373768"
373841,"35Gabriel Gabriel Boschilia TP373841"
379065,"23Everton Everton Sousa Soares RP379065"
353568,"2Rodinei Rodinei Marcelo de A... TP353568"
313001,"8RAFAEL GAVA Rafael Gustavo Meneg ... TP313001"
342224,"2Rodrigo Rodrigo Alves Soares TP342224"
363886,"40Keiller Keiller da Silva Nunes RP363886"
366093,"27Buiu Marcos Ytalo Benicio ... RP366093"
344314,"21Nathan Nathan Allan de Souza RP344314"
331532,"34Rai Rai dos Reis Ramos RP331532"
402681,"36Luis Luis Antonio da Roch ... RP402681"
320111,"16Lucas Lucas Silva Borges RP320111"
329952,"16Bruno Bruno Ferreira Melo RP329952"
356403,"12Gabriel Gabriel de Souza Ino ... RP356403"
372403,"35Gabriel Jose Gabriel dos San ... RP372403"
333318,"3Hueglo Hueglo dos Santos Neris TP333318"
376586,"54Joao Joao Pedro Maturano ... RP376586"
331915,"14Mateus Mateus Pasinato R(g)P331915"
352528,"35Robson Robson Alves de Barros TP352528"
337830,"18Gabriel B. Gabriel Barbosa Almeida RP337830"
388084,"28Vitinho Vitor Hugo Naum dos ... RP388084"
327667,"14Ricardo Ricardo Cesar Dantas... RP327667"
402405,"2Hayner Hayner Willian Monja ... TP402405"
430588,"27David David Correia da Fonseca RP430588"
459696,"20Aranguiz Charles Mariano Aran ... TP459696"
357487,"94Patric Itaro Patric Cardoso ... TP357487"
316645,"7Rodrigo Rodrigo Caio Coquett... TP316645"
307512,"5Filipe Aug ... Filipe Augusto Carva ... TP307512"
506499,"44Vitão Vitor Eduardo da Sil ... RP506499"
404816,"15Andrey Andrey Ramos do Nasc ... RP404816"
170277,"4Luis Eduardo Luis Eduardo Gomes Pinto TP170277"
175130,"6Joseilson Joseilson Batista do... TP175130"
172933,"16Roger Roger Roberto dos Santos RP172933"
159247,"17Heverton Heverton Duraes Cout ... RP159247"
166989,"30Val Lucivaldo Lazaro de  ... RP166989"
172112,"2Oziel Oziel Franca da Silva TA172112"
173948,"15Raul Raul Diogo Souza Rocha RP173948"
293593,"22Gabriel Gabriel Rybar Blos RP293593"
172142,"19Marcelo Mo ... Marcelo Moreno Martins RP172142"
178096,"5Souza Josef de Souza Dias TP178096"
187540,"16Lima Lucas Pedro Alves de... RP187540"
177998,"6Bruno Bruno Bairros Collaco TP177998"
189046,"25Amaral Mauricio Azevedo Alves RP189046"
169940,"26Welliton Welliton Soares Morais RP169940"
160789,"3Lima Willian Lanes de Lima TP160789"
292966,"55Drausio Drausio Luis Salla Gil RP292966"
170698,"4Andre Paul ... Andre Luiz Paulino d ... TP170698"
167214,"14Jailton Jailton de Campos do ... RP167214"
182944,"78Souza Elierce Barbosa de Souza TP182944"
176368,"23Diego Macedo Diego Macedo Prado d... RP176368"
156184,"14Eduardo Alcides Eduardo Mend ... RP156184"
181254,"27Mazinho Anderson Soares da Silva RP181254"
181262,"18Rafael Rafael de Souza Pereira TP181262"
292175,"31Samuel Samuel Rosa Goncalves TP292175"
298531,"17Esquerdinha Rubens Raimundo da Silva RP298531"
188230,"5Guinazu Pablo Horacio Guinazu TP188230"
178392,"17Heracles Heracles Paiva Aguiar RP178392"
175309,"20Junior Souza Junior Aparecido Gui ... RP175309"
188170,"14Lucas Siqu ... Lucas Santos Siqueira RP188170"
183844,"17Rafael Rafael Vinicius Carv ... RP183844"
292517,"23Tripodi Mariano Sebastian Tr ... RP292517"
170488,"25Willian Willian Schuster Dor... RP170488"
172342,"20Bruno Bruno Medeiros Grassi RP172342"
175503,"11Chiquinho Francisco Sousa dos  ... TP175503"
299676,"34Pirulito Wellington da Silva ... RP299676"
190431,"3Rafael Rafael Ferreira Donato TP190431"
190424,"33Jaime Jaimerson da Silva X ... TP190424"
299111,"22Marquinhos Marcos Moreira de Souza RP299111"
185839,"17Valencia Edwin Armando Valenc... RP185839"
174602,"10Fernando G ... Fernando Gabriel Vou ... TP174602"
311087,"11Rafael Silva Rafael da Silva Souza TP311087"
179796,"33Ronaldo Ronaldo Conceicao Si ... RP179796"
295559,"36Raphael Raphael David Thomaz RP295559"
188494,"17Luiz Eduardo Luiz Eduardo Figueiredo RP188494"
191609,"1Vagner Vagner Antonio Brand ... T(g)P191609"
353262,"8Thiago Men ... Thiago Henrique Mend... TP353262"
308527,"40Emiliano Emiliano Gabriel Vecchio RP308527"
296075,"32Jocinei Jocinei Schad RP296075"
298361,"22Ceara Walisson Moreira Far ... RP298361"
310312,"23Hernani Hernani Azevedo Junior RP310312"
308774,"34Iago Iago Sampaio Silva RP308774"
309332,"38Matheus Matheus Mascarenhas  ... RP309332"
